issue_id,total_steps,reopens,backward_indicators,compliance_score,is_compliant
17261.0,4,0,0,1.0,True
18376.0,1,0,0,1.0,True
17269.0,3,0,0,1.0,True
17270.0,1,0,0,1.0,True
17273.0,4,0,1,0.95,True
16352.0,2,0,0,1.0,True
16353.0,1,0,0,1.0,True
16354.0,4,0,0,1.0,True
17274.0,1,0,0,1.0,True
17276.0,3,0,0,1.0,True
17259.0,3,0,0,1.0,True
17255.0,5,1,1,0.85,True
17150.0,2,0,0,1.0,True
44195.0,4,0,1,0.95,True
17256.0,10,2,5,0.55,False
17597.0,1,0,0,1.0,True
16216.0,2,0,0,1.0,True
17598.0,1,0,0,1.0,True
16357.0,2,0,0,1.0,True
16261.0,1,0,0,1.0,True
16281.0,6,0,2,0.9,True
16282.0,1,0,0,1.0,True
28124.0,4,0,0,1.0,True
16144.0,4,0,0,1.0,True
16294.0,2,0,0,1.0,True
16296.0,1,0,0,1.0,True
16297.0,2,0,0,1.0,True
16298.0,4,0,0,1.0,True
16367.0,3,0,0,1.0,True
16799.0,6,1,1,0.85,True
17186.0,2,0,0,1.0,True
17275.0,2,0,0,1.0,True
17234.0,9,2,4,0.6,False
17220.0,1,0,0,1.0,True
17223.0,2,0,0,1.0,True
16219.0,3,0,0,1.0,True
17225.0,2,0,0,1.0,True
17238.0,8,1,2,0.8,False
17237.0,3,0,0,1.0,True
17243.0,1,0,0,1.0,True
17244.0,3,0,1,0.95,True
17245.0,2,0,0,1.0,True
17248.0,1,0,0,1.0,True
17252.0,1,0,0,1.0,True
17222.0,3,0,0,1.0,True
19410.0,1,0,0,1.0,True
28432.0,4,0,0,1.0,True
17066.0,6,0,2,0.9,True
17599.0,1,0,0,1.0,True
17600.0,1,0,0,1.0,True
17221.0,3,0,0,1.0,True
16851.0,2,0,0,1.0,True
17226.0,3,0,0,1.0,True
17227.0,3,0,0,1.0,True
17601.0,1,0,0,1.0,True
17602.0,1,0,0,1.0,True
17603.0,1,0,0,1.0,True
17604.0,1,0,0,1.0,True
17605.0,1,0,0,1.0,True
17606.0,1,0,0,1.0,True
17607.0,1,0,0,1.0,True
17608.0,1,0,0,1.0,True
17609.0,2,0,0,1.0,True
17253.0,6,0,2,0.9,True
16211.0,10,1,3,0.75,False
16221.0,3,0,0,1.0,True
16222.0,2,0,0,1.0,True
16849.0,2,0,0,1.0,True
16224.0,2,0,0,1.0,True
17461.0,1,0,0,1.0,True
16841.0,3,0,0,1.0,True
16801.0,19,3,12,0.09999999999999987,False
16814.0,2,0,0,1.0,True
16816.0,3,0,0,1.0,True
16823.0,6,0,1,0.95,True
16204.0,7,0,3,0.85,True
16854.0,1,0,0,1.0,True
16858.0,4,0,0,1.0,True
16860.0,4,0,0,1.0,True
16877.0,3,0,0,1.0,True
17156.0,3,0,0,1.0,True
16824.0,3,0,0,1.0,True
28125.0,3,0,0,1.0,True
17203.0,4,0,1,0.95,True
17206.0,4,0,0,1.0,True
17207.0,2,0,0,1.0,True
17208.0,5,0,1,0.95,True
17216.0,2,0,0,1.0,True
17619.0,1,0,0,1.0,True
17620.0,3,0,0,1.0,True
16223.0,2,0,0,1.0,True
16227.0,4,0,0,1.0,True
17621.0,1,0,0,1.0,True
17622.0,1,0,0,1.0,True
17611.0,1,0,0,1.0,True
17623.0,1,0,0,1.0,True
17209.0,3,0,0,1.0,True
17586.0,1,0,0,1.0,True
17587.0,1,0,0,1.0,True
17588.0,1,0,0,1.0,True
16850.0,5,0,1,0.95,True
17589.0,1,0,0,1.0,True
16206.0,3,0,0,1.0,True
16213.0,3,0,0,1.0,True
15698.0,1,0,0,1.0,True
16228.0,4,0,1,0.95,True
16229.0,4,0,0,1.0,True
16231.0,4,0,0,1.0,True
16166.0,2,0,0,1.0,True
17157.0,3,0,0,1.0,True
16220.0,6,0,2,0.9,True
18325.0,1,0,0,1.0,True
17613.0,1,0,0,1.0,True
17614.0,1,0,0,1.0,True
17615.0,1,0,0,1.0,True
17616.0,1,0,0,1.0,True
17617.0,1,0,0,1.0,True
16865.0,3,0,0,1.0,True
17618.0,1,0,0,1.0,True
16328.0,4,0,0,1.0,True
16330.0,3,0,0,1.0,True
16331.0,4,0,0,1.0,True
16170.0,4,0,1,0.95,True
16150.0,5,0,1,0.95,True
17170.0,1,0,0,1.0,True
16149.0,4,0,0,1.0,True
16157.0,1,0,0,1.0,True
16158.0,1,0,0,1.0,True
16159.0,2,0,0,1.0,True
16167.0,1,0,0,1.0,True
16168.0,2,0,0,1.0,True
16172.0,3,0,0,1.0,True
16141.0,5,0,1,0.95,True
16839.0,5,0,1,0.95,True
16847.0,4,0,0,1.0,True
16848.0,4,0,1,0.95,True
16868.0,1,0,0,1.0,True
36158.0,4,0,0,1.0,True
16173.0,3,0,0,1.0,True
16147.0,2,0,0,1.0,True
16148.0,4,0,0,1.0,True
16180.0,2,0,0,1.0,True
16181.0,2,0,0,1.0,True
15645.0,2,0,0,1.0,True
15646.0,2,0,0,1.0,True
15736.0,2,0,0,1.0,True
15647.0,5,0,1,0.95,True
15663.0,6,0,1,0.95,True
28108.0,4,0,0,1.0,True
15656.0,10,0,6,0.7,False
16186.0,4,0,0,1.0,True
15665.0,2,0,0,1.0,True
15670.0,1,0,0,1.0,True
15671.0,1,0,0,1.0,True
15672.0,2,0,0,1.0,True
15685.0,1,0,0,1.0,True
15652.0,10,1,4,0.7,False
16182.0,15,4,10,0.09999999999999998,False
17159.0,1,0,0,1.0,True
15660.0,2,0,0,1.0,True
15686.0,3,0,0,1.0,True
16187.0,3,0,0,1.0,True
16189.0,3,0,0,1.0,True
16188.0,3,0,0,1.0,True
16184.0,3,0,0,1.0,True
16194.0,2,0,0,1.0,True
28126.0,4,0,0,1.0,True
17624.0,1,0,0,1.0,True
16307.0,2,0,0,1.0,True
16413.0,7,0,3,0.85,True
17625.0,1,0,0,1.0,True
16364.0,2,0,0,1.0,True
16365.0,7,0,3,0.85,True
16369.0,2,0,0,1.0,True
16375.0,4,0,0,1.0,True
16380.0,3,0,0,1.0,True
16408.0,2,0,0,1.0,True
16385.0,2,0,0,1.0,True
16386.0,2,0,0,1.0,True
16387.0,1,0,0,1.0,True
27520.0,9,0,5,0.75,False
16391.0,2,0,0,1.0,True
16394.0,4,0,0,1.0,True
16402.0,2,0,0,1.0,True
16403.0,4,0,2,0.9,True
16405.0,15,4,10,0.09999999999999998,False
16407.0,1,0,0,1.0,True
27588.0,3,0,0,1.0,True
17610.0,2,0,1,0.95,True
16304.0,4,0,1,0.95,True
16305.0,4,0,0,1.0,True
16420.0,3,0,0,1.0,True
16425.0,1,0,0,1.0,True
16171.0,4,0,1,0.95,True
16308.0,4,0,0,1.0,True
16312.0,3,0,0,1.0,True
16313.0,4,0,0,1.0,True
16316.0,1,0,0,1.0,True
16317.0,1,0,0,1.0,True
16319.0,3,0,0,1.0,True
16327.0,3,0,0,1.0,True
16323.0,4,0,0,1.0,True
16324.0,4,0,0,1.0,True
16325.0,4,0,0,1.0,True
16326.0,3,0,0,1.0,True
16306.0,2,0,0,1.0,True
16368.0,4,0,0,1.0,True
16373.0,2,0,0,1.0,True
16376.0,2,0,0,1.0,True
16393.0,1,0,0,1.0,True
16396.0,1,0,0,1.0,True
15738.0,1,0,0,1.0,True
16915.0,8,0,5,0.75,False
16429.0,4,0,0,1.0,True
16444.0,1,0,0,1.0,True
16445.0,1,0,0,1.0,True
16446.0,1,0,0,1.0,True
16422.0,1,0,0,1.0,True
16427.0,1,0,0,1.0,True
16424.0,1,0,0,1.0,True
16900.0,1,0,0,1.0,True
16901.0,3,0,1,0.95,True
16439.0,4,0,0,1.0,True
16404.0,3,0,0,1.0,True
16898.0,8,1,2,0.8,False
16897.0,2,0,0,1.0,True
17626.0,1,0,0,1.0,True
16447.0,2,0,0,1.0,True
16449.0,1,0,0,1.0,True
16450.0,1,0,0,1.0,True
16183.0,4,0,1,0.95,True
17627.0,2,0,0,1.0,True
16917.0,3,0,0,1.0,True
16360.0,3,0,0,1.0,True
16185.0,3,0,0,1.0,True
16886.0,1,0,0,1.0,True
17629.0,1,0,0,1.0,True
17630.0,2,0,1,0.95,True
17631.0,1,0,0,1.0,True
17632.0,1,0,0,1.0,True
17633.0,2,0,0,1.0,True
17634.0,1,0,0,1.0,True
17635.0,1,0,0,1.0,True
17636.0,2,0,0,1.0,True
17637.0,1,0,0,1.0,True
17638.0,1,0,0,1.0,True
17639.0,3,0,0,1.0,True
17640.0,1,0,0,1.0,True
17641.0,1,0,0,1.0,True
16653.0,4,0,0,1.0,True
16654.0,4,0,0,1.0,True
16338.0,5,0,0,1.0,True
16451.0,1,0,0,1.0,True
16453.0,1,0,0,1.0,True
16190.0,7,0,3,0.85,True
16340.0,7,0,3,0.85,True
16344.0,2,0,0,1.0,True
16355.0,2,0,0,1.0,True
16356.0,6,0,2,0.9,True
16358.0,4,0,0,1.0,True
17674.0,1,0,0,1.0,True
17389.0,1,0,0,1.0,True
16339.0,3,0,0,1.0,True
16349.0,4,0,0,1.0,True
28328.0,6,0,2,0.9,True
16177.0,5,0,1,0.95,True
16192.0,3,0,0,1.0,True
16454.0,1,0,0,1.0,True
16456.0,1,0,0,1.0,True
16457.0,1,0,0,1.0,True
16458.0,1,0,0,1.0,True
16459.0,1,0,0,1.0,True
16460.0,1,0,0,1.0,True
16462.0,3,0,0,1.0,True
15779.0,2,0,0,1.0,True
16175.0,3,0,1,0.95,True
16179.0,3,0,0,1.0,True
16174.0,3,0,0,1.0,True
16178.0,2,0,0,1.0,True
16191.0,2,0,0,1.0,True
16176.0,3,0,0,1.0,True
16887.0,2,0,0,1.0,True
16883.0,4,0,0,1.0,True
16889.0,2,0,0,1.0,True
16892.0,2,0,0,1.0,True
15595.0,5,0,1,0.95,True
17316.0,4,0,0,1.0,True
17318.0,4,0,1,0.95,True
17338.0,2,0,0,1.0,True
17343.0,2,0,0,1.0,True
17345.0,2,0,0,1.0,True
17346.0,2,0,0,1.0,True
17350.0,2,0,0,1.0,True
17352.0,3,0,0,1.0,True
17354.0,3,0,0,1.0,True
17355.0,3,0,0,1.0,True
16670.0,6,0,2,0.9,True
15780.0,1,0,0,1.0,True
17178.0,1,0,0,1.0,True
35216.0,10,0,4,0.8,False
16888.0,4,0,0,1.0,True
16129.0,3,0,0,1.0,True
17328.0,9,2,4,0.6,False
40310.0,7,0,3,0.85,True
15817.0,8,0,3,0.85,True
15847.0,5,0,1,0.95,True
15775.0,1,0,0,1.0,True
15781.0,1,0,0,1.0,True
15787.0,1,0,0,1.0,True
15788.0,1,0,0,1.0,True
15813.0,1,0,0,1.0,True
15822.0,3,0,0,1.0,True
15824.0,2,0,0,1.0,True
15833.0,1,0,0,1.0,True
15840.0,2,0,0,1.0,True
15844.0,1,0,0,1.0,True
17415.0,1,0,0,1.0,True
17416.0,1,0,0,1.0,True
17422.0,1,0,0,1.0,True
17423.0,1,0,0,1.0,True
17424.0,1,0,0,1.0,True
17320.0,2,0,0,1.0,True
17427.0,1,0,0,1.0,True
15816.0,4,0,0,1.0,True
15818.0,5,0,1,0.95,True
16412.0,5,0,0,1.0,True
16195.0,2,0,0,1.0,True
16198.0,4,0,0,1.0,True
17191.0,4,0,1,0.95,True
16880.0,1,0,0,1.0,True
16690.0,2,0,0,1.0,True
16193.0,3,0,0,1.0,True
16197.0,4,0,1,0.95,True
16203.0,4,0,0,1.0,True
16207.0,3,0,0,1.0,True
15912.0,2,0,0,1.0,True
15915.0,1,0,0,1.0,True
15573.0,8,0,3,0.85,True
15579.0,5,0,2,0.9,True
15585.0,3,0,0,1.0,True
15586.0,3,0,0,1.0,True
15592.0,8,1,2,0.8,False
16825.0,2,0,0,1.0,True
15584.0,6,0,2,0.9,True
28327.0,4,0,0,1.0,True
16869.0,3,0,0,1.0,True
16870.0,6,0,2,0.9,True
16871.0,3,0,0,1.0,True
16873.0,3,0,0,1.0,True
16103.0,4,0,0,1.0,True
16106.0,1,0,0,1.0,True
16876.0,1,0,0,1.0,True
16878.0,2,0,0,1.0,True
16704.0,4,0,0,1.0,True
16707.0,1,0,0,1.0,True
43966.0,3,0,0,1.0,True
15906.0,3,0,0,1.0,True
15907.0,4,0,0,1.0,True
15919.0,1,0,0,1.0,True
16153.0,1,0,0,1.0,True
15920.0,1,0,0,1.0,True
15926.0,3,0,0,1.0,True
17295.0,2,0,0,1.0,True
17296.0,2,0,0,1.0,True
15696.0,3,0,1,0.95,True
16758.0,4,0,0,1.0,True
16875.0,3,0,0,1.0,True
15717.0,5,0,1,0.95,True
17300.0,1,0,0,1.0,True
17301.0,1,0,0,1.0,True
17303.0,1,0,0,1.0,True
17304.0,1,0,0,1.0,True
16127.0,3,0,0,1.0,True
16130.0,1,0,0,1.0,True
17305.0,2,0,0,1.0,True
15691.0,4,0,1,0.95,True
15700.0,1,0,0,1.0,True
15701.0,1,0,0,1.0,True
15706.0,1,0,0,1.0,True
15711.0,2,0,0,1.0,True
15969.0,3,0,0,1.0,True
15971.0,3,0,0,1.0,True
15982.0,1,0,0,1.0,True
16002.0,3,0,0,1.0,True
27630.0,7,0,3,0.85,True
16155.0,2,0,0,1.0,True
16085.0,4,0,0,1.0,True
16089.0,1,0,0,1.0,True
16093.0,2,0,0,1.0,True
27523.0,2,0,0,1.0,True
16096.0,4,0,1,0.95,True
16107.0,5,0,1,0.95,True
16109.0,6,0,2,0.9,True
16112.0,1,0,0,1.0,True
16114.0,1,0,0,1.0,True
16115.0,1,0,0,1.0,True
16116.0,1,0,0,1.0,True
16118.0,1,0,0,1.0,True
16125.0,4,0,0,1.0,True
16126.0,1,0,0,1.0,True
16337.0,3,0,0,1.0,True
16094.0,4,0,0,1.0,True
16131.0,4,0,0,1.0,True
16677.0,7,0,3,0.85,True
15831.0,3,0,0,1.0,True
16759.0,2,0,0,1.0,True
16725.0,3,0,0,1.0,True
16746.0,4,0,0,1.0,True
16748.0,2,0,0,1.0,True
16750.0,2,0,0,1.0,True
16757.0,8,0,3,0.85,True
16954.0,5,0,1,0.95,True
16779.0,2,0,0,1.0,True
16780.0,1,0,0,1.0,True
16781.0,4,0,0,1.0,True
16718.0,3,0,0,1.0,True
16795.0,1,0,0,1.0,True
16796.0,1,0,0,1.0,True
15786.0,1,0,0,1.0,True
16820.0,2,0,0,1.0,True
16553.0,1,0,0,1.0,True
16786.0,12,2,6,0.5,False
16726.0,4,0,0,1.0,True
16719.0,3,0,0,1.0,True
16826.0,1,0,0,1.0,True
16830.0,4,0,1,0.95,True
16833.0,2,0,0,1.0,True
15899.0,3,0,0,1.0,True
15699.0,1,0,0,1.0,True
24394000.0,1,0,0,1.0,True
15879.0,4,0,0,1.0,True
15887.0,4,0,0,1.0,True
15891.0,1,0,0,1.0,True
15894.0,3,0,0,1.0,True
15896.0,1,0,0,1.0,True
15898.0,1,0,0,1.0,True
15900.0,1,0,0,1.0,True
15901.0,1,0,0,1.0,True
32833.0,4,0,0,1.0,True
16818.0,1,0,0,1.0,True
16819.0,1,0,0,1.0,True
16828.0,3,0,0,1.0,True
15880.0,4,0,0,1.0,True
16927.0,4,0,0,1.0,True
16937.0,4,0,0,1.0,True
16943.0,4,0,0,1.0,True
16156.0,1,0,0,1.0,True
16160.0,1,0,0,1.0,True
16944.0,2,0,0,1.0,True
17361.0,2,0,0,1.0,True
16533.0,4,0,0,1.0,True
17362.0,2,0,0,1.0,True
17363.0,1,0,0,1.0,True
17364.0,1,0,0,1.0,True
17372.0,1,0,0,1.0,True
16852.0,2,0,0,1.0,True
16938.0,3,0,0,1.0,True
17374.0,1,0,0,1.0,True
17375.0,1,0,0,1.0,True
17376.0,1,0,0,1.0,True
16920.0,5,0,2,0.9,True
16946.0,2,0,0,1.0,True
16919.0,4,0,1,0.95,True
16463.0,4,0,0,1.0,True
16467.0,4,0,0,1.0,True
16137.0,2,0,0,1.0,True
17838.0,2,0,0,1.0,True
16474.0,6,0,2,0.9,True
16471.0,2,0,0,1.0,True
16507.0,1,0,0,1.0,True
16511.0,2,0,0,1.0,True
16513.0,3,0,0,1.0,True
17451.0,1,0,0,1.0,True
16522.0,6,0,1,0.95,True
16523.0,1,0,0,1.0,True
16524.0,4,0,0,1.0,True
16952.0,4,0,0,1.0,True
16953.0,3,0,0,1.0,True
16072.0,1,0,0,1.0,True
32908.0,4,0,0,1.0,True
16956.0,1,0,0,1.0,True
16960.0,2,0,0,1.0,True
16961.0,6,0,2,0.9,True
16525.0,8,1,3,0.75,False
16579.0,2,0,0,1.0,True
16580.0,7,1,2,0.8,False
16583.0,4,0,0,1.0,True
16586.0,7,0,3,0.85,True
17380.0,1,0,0,1.0,True
16592.0,1,0,0,1.0,True
17008.0,4,0,0,1.0,True
33030.0,9,0,3,0.85,True
16601.0,2,0,0,1.0,True
16603.0,3,0,0,1.0,True
16955.0,3,0,0,1.0,True
16587.0,4,0,0,1.0,True
15853.0,1,0,0,1.0,True
15856.0,4,0,0,1.0,True
15876.0,1,0,0,1.0,True
15872.0,4,0,0,1.0,True
28438.0,5,0,1,0.95,True
15902.0,2,0,0,1.0,True
15890.0,4,0,0,1.0,True
16000.0,3,0,0,1.0,True
17435.0,1,0,0,1.0,True
15929.0,1,0,0,1.0,True
15930.0,1,0,0,1.0,True
15957.0,2,0,0,1.0,True
17436.0,2,0,0,1.0,True
16135.0,5,0,1,0.95,True
18229.0,3,0,0,1.0,True
17437.0,1,0,0,1.0,True
17438.0,1,0,0,1.0,True
17439.0,1,0,0,1.0,True
17440.0,1,0,0,1.0,True
16122.0,1,0,0,1.0,True
17442.0,1,0,0,1.0,True
32260.0,4,0,0,1.0,True
17377.0,3,0,0,1.0,True
17378.0,4,0,1,0.95,True
17465.0,1,0,0,1.0,True
17379.0,1,0,0,1.0,True
42169000.0,1,0,0,1.0,True
17452.0,1,0,0,1.0,True
35753.0,4,0,0,1.0,True
16105.0,6,0,2,0.9,True
15878.0,4,0,0,1.0,True
16134.0,3,0,0,1.0,True
15580.0,6,0,1,0.95,True
17429.0,1,0,0,1.0,True
17431.0,1,0,0,1.0,True
17432.0,1,0,0,1.0,True
16001.0,2,0,0,1.0,True
16004.0,1,0,0,1.0,True
17433.0,1,0,0,1.0,True
15958.0,6,0,3,0.85,True
15961.0,2,0,0,1.0,True
17434.0,1,0,0,1.0,True
15690.0,3,0,0,1.0,True
15695.0,1,0,0,1.0,True
15728.0,9,1,4,0.7,False
15703.0,6,0,2,0.9,True
16966.0,13,2,7,0.44999999999999996,False
16969.0,4,0,0,1.0,True
15583.0,2,0,0,1.0,True
16968.0,3,0,0,1.0,True
26589000.0,1,0,0,1.0,True
16974.0,2,0,0,1.0,True
16976.0,1,0,0,1.0,True
16977.0,1,0,0,1.0,True
16980.0,4,0,0,1.0,True
17381.0,1,0,0,1.0,True
17382.0,1,0,0,1.0,True
17383.0,1,0,0,1.0,True
16351.0,3,0,0,1.0,True
17384.0,4,0,1,0.95,True
19741.0,2,0,0,1.0,True
16797.0,1,0,0,1.0,True
16800.0,2,0,0,1.0,True
17453.0,1,0,0,1.0,True
16802.0,3,0,0,1.0,True
15985.0,3,0,1,0.95,True
15990.0,2,0,0,1.0,True
15991.0,2,0,0,1.0,True
16053.0,3,0,0,1.0,True
15785.0,2,0,0,1.0,True
15992.0,4,0,0,1.0,True
15993.0,4,0,0,1.0,True
15994.0,4,0,0,1.0,True
15995.0,5,0,1,0.95,True
15996.0,2,0,0,1.0,True
15998.0,3,0,0,1.0,True
15999.0,3,0,0,1.0,True
44403.0,5,0,1,0.95,True
16005.0,4,0,0,1.0,True
15966.0,3,0,0,1.0,True
15928.0,1,0,0,1.0,True
15789.0,1,0,0,1.0,True
15748.0,3,0,0,1.0,True
15679.0,2,0,0,1.0,True
16021.0,4,0,0,1.0,True
17444.0,1,0,0,1.0,True
17446.0,1,0,0,1.0,True
15720.0,4,0,1,0.95,True
15964.0,11,0,6,0.7,False
12701000.0,1,0,0,1.0,True
16346.0,6,0,2,0.9,True
16124.0,4,0,0,1.0,True
16905.0,2,0,0,1.0,True
16942.0,2,0,0,1.0,True
16908.0,1,0,0,1.0,True
16959.0,4,0,0,1.0,True
16348.0,4,0,0,1.0,True
16994.0,1,0,0,1.0,True
16995.0,1,0,0,1.0,True
17006.0,7,1,2,0.8,False
15582.0,2,0,0,1.0,True
16036.0,3,0,0,1.0,True
15944.0,4,0,0,1.0,True
16822.0,3,0,0,1.0,True
17179.0,2,0,0,1.0,True
16836.0,4,0,0,1.0,True
16837.0,1,0,0,1.0,True
16838.0,5,0,1,0.95,True
16843.0,2,0,0,1.0,True
36128.0,4,0,0,1.0,True
16965.0,3,0,0,1.0,True
36127.0,5,0,2,0.9,True
16019.0,6,0,3,0.85,True
16023.0,1,0,0,1.0,True
15778.0,2,0,0,1.0,True
15741.0,1,0,0,1.0,True
15742.0,1,0,0,1.0,True
15746.0,1,0,0,1.0,True
15747.0,1,0,0,1.0,True
16032.0,3,0,0,1.0,True
16108.0,7,0,3,0.85,True
16003.0,3,0,0,1.0,True
15739.0,4,0,0,1.0,True
15740.0,1,0,0,1.0,True
16011.0,3,0,0,1.0,True
16016.0,1,0,0,1.0,True
16018.0,3,0,0,1.0,True
16022.0,3,0,0,1.0,True
16055.0,3,0,0,1.0,True
16110.0,1,0,0,1.0,True
16068.0,1,0,0,1.0,True
16111.0,1,0,0,1.0,True
16113.0,1,0,0,1.0,True
16117.0,1,0,0,1.0,True
16120.0,2,0,0,1.0,True
16060.0,4,0,0,1.0,True
16128.0,4,0,0,1.0,True
16138.0,3,0,0,1.0,True
16062.0,5,0,1,0.95,True
16140.0,9,1,4,0.7,False
16061.0,5,0,1,0.95,True
16540.0,2,0,0,1.0,True
15850.0,1,0,0,1.0,True
17443.0,1,0,0,1.0,True
15761.0,4,0,0,1.0,True
15767.0,11,1,5,0.65,False
25617000.0,1,0,0,1.0,True
15771.0,4,0,0,1.0,True
15772.0,2,0,0,1.0,True
15773.0,3,0,1,0.95,True
15687.0,1,0,0,1.0,True
16006.0,5,0,2,0.9,True
16530.0,5,0,1,0.95,True
21760000.0,1,0,0,1.0,True
15774.0,2,0,0,1.0,True
15776.0,3,0,0,1.0,True
15777.0,1,0,0,1.0,True
15729.0,8,1,2,0.8,False
15743.0,3,0,0,1.0,True
15734.0,1,0,0,1.0,True
15756.0,8,1,3,0.75,False
15750.0,1,0,0,1.0,True
15752.0,1,0,0,1.0,True
15757.0,1,0,0,1.0,True
15782.0,1,0,0,1.0,True
16562.0,5,0,1,0.95,True
16566.0,4,0,0,1.0,True
15783.0,1,0,0,1.0,True
15784.0,1,0,0,1.0,True
16534.0,4,0,0,1.0,True
16535.0,4,0,0,1.0,True
16526.0,5,0,1,0.95,True
16538.0,3,0,0,1.0,True
16539.0,2,0,0,1.0,True
17468.0,1,0,0,1.0,True
15851.0,5,0,1,0.95,True
16541.0,5,0,1,0.95,True
15855.0,1,0,0,1.0,True
16536.0,5,0,1,0.95,True
17454.0,1,0,0,1.0,True
16033.0,3,0,0,1.0,True
16035.0,5,0,1,0.95,True
29232.0,4,0,0,1.0,True
15943.0,1,0,0,1.0,True
15863.0,3,0,0,1.0,True
17469.0,1,0,0,1.0,True
17471.0,1,0,0,1.0,True
17472.0,1,0,0,1.0,True
17473.0,1,0,0,1.0,True
17474.0,1,0,0,1.0,True
16559.0,7,0,3,0.85,True
16008.0,4,0,1,0.95,True
16770.0,4,0,0,1.0,True
16729.0,2,0,0,1.0,True
16734.0,2,0,0,1.0,True
16751.0,3,0,0,1.0,True
16752.0,4,0,0,1.0,True
17457.0,1,0,0,1.0,True
17458.0,3,0,2,0.9,True
17459.0,1,0,0,1.0,True
16762.0,1,0,0,1.0,True
16745.0,7,1,1,0.85,True
16776.0,5,0,1,0.95,True
16777.0,4,0,0,1.0,True
16771.0,5,0,1,0.95,True
15877.0,2,0,0,1.0,True
36007.0,3,0,0,1.0,True
17447.0,1,0,0,1.0,True
17448.0,1,0,0,1.0,True
17449.0,1,0,0,1.0,True
17450.0,1,0,0,1.0,True
17455.0,3,0,0,1.0,True
17456.0,1,0,0,1.0,True
16542.0,5,0,1,0.95,True
17460.0,1,0,0,1.0,True
23748.0,2,0,0,1.0,True
17188.0,1,0,0,1.0,True
16544.0,4,0,1,0.95,True
17466.0,2,0,1,0.95,True
17492.0,1,0,0,1.0,True
16557.0,2,0,0,1.0,True
19859.0,1,0,0,1.0,True
17475.0,1,0,0,1.0,True
17680.0,4,0,1,0.95,True
15908.0,3,0,0,1.0,True
15909.0,1,0,0,1.0,True
15910.0,1,0,0,1.0,True
15911.0,2,0,0,1.0,True
15913.0,1,0,0,1.0,True
15914.0,1,0,0,1.0,True
15916.0,1,0,0,1.0,True
15918.0,1,0,0,1.0,True
15921.0,1,0,0,1.0,True
15616.0,1,0,0,1.0,True
15941.0,3,0,0,1.0,True
15858.0,3,0,0,1.0,True
15866.0,2,0,0,1.0,True
15871.0,3,0,1,0.95,True
19779.0,3,0,0,1.0,True
17684.0,3,0,0,1.0,True
15860.0,4,0,0,1.0,True
17683.0,3,0,1,0.95,True
16037.0,3,0,0,1.0,True
16047.0,5,0,1,0.95,True
16050.0,3,0,0,1.0,True
16054.0,6,0,2,0.9,True
16056.0,1,0,0,1.0,True
16057.0,1,0,0,1.0,True
16058.0,5,0,1,0.95,True
16099.0,2,0,0,1.0,True
16104.0,5,0,1,0.95,True
15809.0,3,0,1,0.95,True
17476.0,1,0,0,1.0,True
15666.0,3,0,0,1.0,True
15749.0,2,0,0,1.0,True
17477.0,3,0,1,0.95,True
18900.0,2,0,0,1.0,True
17387.0,1,0,0,1.0,True
17388.0,1,0,0,1.0,True
16210.0,1,0,0,1.0,True
15574.0,2,0,0,1.0,True
17158.0,3,0,0,1.0,True
16212.0,3,0,0,1.0,True
17478.0,1,0,0,1.0,True
15600.0,3,0,0,1.0,True
15605.0,1,0,0,1.0,True
15615.0,1,0,0,1.0,True
17491.0,1,0,0,1.0,True
15625.0,4,0,0,1.0,True
15635.0,2,0,0,1.0,True
17479.0,1,0,0,1.0,True
15826.0,2,0,0,1.0,True
15811.0,3,0,0,1.0,True
15745.0,1,0,0,1.0,True
17112.0,1,0,0,1.0,True
17114.0,1,0,0,1.0,True
17490.0,1,0,0,1.0,True
17480.0,1,0,0,1.0,True
18904.0,1,0,0,1.0,True
17390.0,4,0,1,0.95,True
17410.0,3,0,0,1.0,True
17411.0,1,0,0,1.0,True
17413.0,1,0,0,1.0,True
17414.0,1,0,0,1.0,True
15596.0,1,0,0,1.0,True
16232.0,4,0,0,1.0,True
15617.0,1,0,0,1.0,True
15620.0,1,0,0,1.0,True
15621.0,1,0,0,1.0,True
15626.0,5,0,2,0.9,True
15627.0,2,0,0,1.0,True
15633.0,4,0,0,1.0,True
15637.0,7,1,2,0.8,False
15650.0,2,0,0,1.0,True
15651.0,2,0,0,1.0,True
15800.0,5,0,1,0.95,True
15653.0,2,0,0,1.0,True
15667.0,6,0,1,0.95,True
15668.0,4,0,0,1.0,True
15669.0,1,0,0,1.0,True
15597.0,3,0,0,1.0,True
17467.0,1,0,0,1.0,True
15578.0,5,0,1,0.95,True
15593.0,2,0,0,1.0,True
15594.0,3,0,0,1.0,True
15792.0,4,0,0,1.0,True
15793.0,2,0,1,0.95,True
15795.0,4,0,0,1.0,True
15796.0,2,0,0,1.0,True
15803.0,2,0,0,1.0,True
15804.0,2,0,0,1.0,True
15823.0,2,0,0,1.0,True
15808.0,1,0,0,1.0,True
17194.0,1,0,0,1.0,True
15825.0,7,0,3,0.85,True
15829.0,4,0,0,1.0,True
18379.0,4,0,0,1.0,True
15797.0,2,0,0,1.0,True
17119.0,5,0,1,0.95,True
17484.0,1,0,0,1.0,True
17485.0,1,0,0,1.0,True
19270.0,2,0,0,1.0,True
19699.0,4,0,0,1.0,True
19700.0,2,0,0,1.0,True
