issue_assignee,median_resolution_days,avg_resolution_days,std_resolution_days,pct_fast_resolved,total_tickets,tickets_per_month,active_months,avg_priority,pct_high_priority,n_distinct_projects,n_distinct_categories,pct_reopened,resolution_rate,avg_comments,pct_sole_resolver,avg_first_response_days,avg_processing_steps,cluster,cluster_dbscan,cluster_agg,cluster_label
4qpq,0.0176189814814814,2.927294298611112,4.335154312082184,1.0,5.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,4.4,0.1999999999999999,4.958206018518519,1.6,0,-1,0,High Performer 🟢
4qqo,48.0595790625,121.5769343604066,169.5895774863153,0.3043478260869565,23.0,4.6,5.0,2.0,0.0,8.0,2.0,0.0,1.0,3.1739130434782608,0.0869565217391304,2.3437255658436214,2.9565217391304346,0,-1,0,High Performer 🟢
4qqp,22.838900462962965,16.99542361111111,9.562367595267796,0.2,5.0,1.6666666666666667,3.0,2.6,0.6,1.0,2.0,0.0,1.0,0.6,0.0,14.552997685185185,1.8,0,-1,0,High Performer 🟢
4qqr,12.3420172974537,33.02411741061851,78.23231626053511,0.4512195121951219,656.0,13.666666666666666,48.0,2.080792682926829,0.0685975609756097,38.0,7.0,0.0121951219512195,0.9984756097560976,6.625,0.010670731707317,9.31518279178098,3.3780487804878048,0,-1,0,High Performer 🟢
4qrh,9.505043460648148,48.46679257136678,101.58820426530968,0.5155709342560554,289.0,36.125,8.0,2.034602076124568,0.0795847750865051,44.0,8.0,0.0726643598615917,1.0,11.40484429065744,0.0346020761245674,66.44665100762526,4.294117647058823,0,-1,0,High Performer 🟢
4qrp,47.9056712962963,29.714430555555552,26.43211250875269,0.4,5.0,5.0,1.0,2.6,0.8,1.0,1.0,0.0,0.0,1.6,0.0,1.2069305555555556,1.6,2,-1,3,Specialist ⚫
4qsh,1.2636458333333334,12.570691345770012,32.11245733582516,0.7532210109018831,1009.0,25.225,40.0,2.047571853320119,0.0396432111000991,90.0,9.0,0.0158572844400396,1.0,5.3201189296333,0.0327056491575817,10.31508180894309,2.283448959365709,0,-1,0,High Performer 🟢
4qsk,6.806722037037037,29.715405524861623,76.46757869551567,0.6198595787362087,997.0,18.46296296296296,54.0,2.205616850551655,0.1093279839518555,71.0,13.0,0.033099297893681,0.9779338014042126,6.228686058174524,0.0341023069207623,18.861423210943656,3.0712136409227684,0,-1,0,High Performer 🟢
4qsl,15.115158981481482,38.12357341227754,71.22512952435386,0.4155844155844156,385.0,14.807692307692308,26.0,2.0259740259740258,0.0207792207792207,39.0,10.0,0.0363636363636363,1.0,6.189610389610389,0.0467532467532467,27.279463325056906,3.137662337662338,0,-1,0,High Performer 🟢
4qsp,34.979490740740744,54.56523572530864,48.7374265859293,0.1666666666666666,30.0,3.0,10.0,2.0,0.0,6.0,3.0,0.1,1.0,2.9,0.0,21.54510416666667,3.1,0,-1,0,High Performer 🟢
4qsr,8.101737164351851,21.579992436517955,48.086638950329046,0.5625,528.0,20.307692307692307,26.0,2.0321969696969697,0.0284090909090909,67.0,11.0,0.053030303030303,1.0,6.445075757575758,0.0284090909090909,19.62197371478621,3.558712121212121,0,-1,0,High Performer 🟢
4qss,6.607766284722222,18.35454118868443,36.65771570350997,0.5992217898832685,514.0,17.133333333333333,30.0,2.013618677042801,0.0077821011673151,58.0,9.0,0.0856031128404669,1.0,5.597276264591439,0.0544747081712062,18.05256904380342,3.7431906614785992,0,-1,0,High Performer 🟢
4rgh,8.031197916666667,33.577399930734536,80.01163859379737,0.5489690721649485,388.0,13.857142857142858,28.0,2.018041237113402,0.0128865979381443,43.0,9.0,0.0309278350515463,1.0,4.582474226804123,0.1237113402061855,17.38908750151295,2.492268041237113,0,-1,0,High Performer 🟢
4rhh,6.834016203703704,12.963197357253089,16.733335440737495,0.6666666666666666,39.0,13.0,3.0,2.025641025641025,0.0256410256410256,9.0,3.0,0.0256410256410256,1.0,3.5641025641025643,0.0,16.272631172839507,3.4615384615384617,0,-1,0,High Performer 🟢
4rho,50.00561342592592,75.0217528292181,106.2143014717222,0.2222222222222222,9.0,3.0,3.0,2.0,0.0,5.0,3.0,0.3333333333333333,1.0,12.555555555555555,0.0,10.911494341563786,5.0,0,-1,0,High Performer 🟢
4rhp,5.0816032812500005,19.01325005912576,64.81322366718192,0.6931216931216931,378.0,9.947368421052632,38.0,2.235449735449736,0.1613756613756613,60.0,7.0,0.0211640211640211,0.9708994708994708,6.35978835978836,0.0132275132275132,9.812505250677509,3.071428571428572,0,-1,0,High Performer 🟢
4ris,5.956672621527778,21.271675655958298,54.84169285343569,0.6273712737127372,738.0,18.45,40.0,2.1219512195121952,0.1029810298102981,94.0,9.0,0.0121951219512195,0.9850948509485096,7.017615176151762,0.0365853658536585,11.372769947246953,2.772357723577236,0,-1,0,High Performer 🟢
4rkg,7.997580844907407,24.203076438587686,44.78448871754738,0.5807228915662651,415.0,16.6,25.0,2.103614457831325,0.0867469879518072,36.0,7.0,0.016867469879518,0.9855421686746988,9.156626506024097,0.0289156626506024,1.8508999458234832,4.937349397590362,0,-1,0,High Performer 🟢
4rli,8.099378912037038,28.2995645003858,53.30304211852098,0.5595238095238095,336.0,67.2,5.0,2.056547619047619,0.050595238095238,43.0,8.0,0.0327380952380952,1.0,7.875,0.0505952380952381,3.544625053832903,3.732142857142857,0,-1,0,High Performer 🟢
4rlo,0.9572128182870372,35.96758954729588,81.13948540591664,0.6818181818181818,44.0,7.333333333333333,6.0,2.0454545454545454,0.0227272727272727,11.0,4.0,0.0,1.0,2.9318181818181817,0.0681818181818182,12.594428047839504,1.7727272727272727,0,-1,0,High Performer 🟢
4rog,30.142511574074074,48.43125134582257,56.2600941411649,0.3720930232558139,43.0,6.142857142857143,7.0,2.0,0.0,22.0,3.0,0.0465116279069767,1.0,8.046511627906977,0.0,19.70434296942291,3.2093023255813957,0,-1,0,High Performer 🟢
4roi,4.785751383101851,17.74212993778935,34.93966302950888,0.6666666666666666,24.0,24.0,1.0,2.0,0.0,11.0,2.0,0.0416666666666666,1.0,3.7083333333333335,0.0,0.0240856481481481,2.375,0,-1,0,High Performer 🟢
4rol,30.98675925925926,38.90579892676768,39.312440882428,0.3545454545454545,110.0,9.166666666666666,12.0,1.981818181818182,0.0,18.0,3.0,0.0363636363636363,1.0,3.2181818181818183,0.0363636363636363,23.577017887205383,2.4545454545454546,0,-1,0,High Performer 🟢
4roo,6.122719907407407,19.80659614645293,43.18920021614362,0.6573875802997858,467.0,23.35,20.0,2.0085653104925054,0.006423982869379,41.0,6.0,0.0171306209850107,1.0,6.419700214132762,0.0171306209850107,8.270160801602163,3.233404710920771,0,-1,0,High Performer 🟢
4ror,7.3751851851851855,17.924848503086416,26.604569505353883,0.5833333333333334,108.0,7.2,15.0,2.0462962962962963,0.037037037037037,22.0,7.0,0.0555555555555555,1.0,3.953703703703704,0.037037037037037,20.000766782407407,3.4166666666666665,0,2,0,High Performer 🟢
4rpg,10.179131944444444,35.607549843248414,62.62900276873719,0.5135834411384217,773.0,42.94444444444444,18.0,2.0,0.0,47.0,7.0,0.0413971539456662,1.0,6.567917205692108,0.0491591203104786,11.11928242992506,3.138421733505821,0,-1,0,High Performer 🟢
4rqs,6.960727679398148,33.74130614025033,93.44825763784094,0.5961538461538461,624.0,16.864864864864863,37.0,2.083333333333333,0.0673076923076923,33.0,11.0,0.0080128205128205,0.9919871794871796,10.95673076923077,0.0288461538461538,6.9862099358974366,3.5,0,-1,0,High Performer 🟢
4rri,25.983260162037038,35.33286424768519,34.68751942144997,0.4,5.0,0.0,0.0,1.8,0.0,1.0,1.0,0.0,1.0,18.0,0.0,7.021773440945774,4.6,0,-1,0,High Performer 🟢
4rrl,9.428199699074073,19.26425775391894,25.387088893893075,0.543859649122807,114.0,12.666666666666666,9.0,2.0,0.0,31.0,5.0,0.0526315789473684,1.0,5.789473684210527,0.0614035087719297,19.84920657131012,3.043859649122807,0,2,0,High Performer 🟢
4rsl,2.9599143634259257,5.892599608907185,9.937730914274708,0.8682634730538922,167.0,41.75,4.0,2.0,0.0,39.0,3.0,0.0,1.0,4.508982035928144,0.0059880239520958,5.930598958333333,3.712574850299401,0,-1,0,High Performer 🟢
4sgg,7.825194537037037,31.82806484421394,71.87681422901103,0.5836849507735584,711.0,28.44,25.0,2.60056258790436,0.4571026722925457,18.0,6.0,0.0393811533052039,0.9662447257383966,10.258790436005626,0.0253164556962025,0.0611333011405445,4.236286919831223,0,-1,0,High Performer 🟢
4sgr,11.646168981481482,29.891056718996666,59.9106857550922,0.4754098360655737,610.0,25.416666666666668,24.0,2.495081967213115,0.2934426229508197,15.0,6.0,0.0229508196721311,0.9885245901639343,8.3,0.0262295081967213,0.5836097236826732,3.629508196721312,0,-1,0,High Performer 🟢
4sgs,9.015445358796295,20.635401819779315,33.80419682827103,0.5407303370786517,712.0,79.11111111111111,9.0,2.3286516853932584,0.2064606741573033,12.0,6.0,0.0196629213483146,1.0,9.849719101123595,0.0463483146067416,0.0230454695767195,4.310393258426966,0,-1,0,High Performer 🟢
4shl,0.830925925925926,7.890226349939359,17.478185470172885,0.7909319899244333,397.0,23.352941176470587,17.0,2.3148614609571787,0.2493702770780856,73.0,5.0,0.0302267002518891,1.0,5.831234256926952,0.0251889168765743,0.8507006809600863,2.967254408060453,0,-1,0,High Performer 🟢
4sig,0.002109849537037,0.415455042940712,7.163903476952969,0.993798449612403,645.0,645.0,1.0,2.0356589147286823,0.0325581395348837,95.0,6.0,0.0,1.0,3.10077519379845,0.0093023255813953,7.021773440945774,1.984496124031008,0,-1,0,High Performer 🟢
4sih,5.874409722222223,14.845650432758816,26.19288804820568,0.6337349397590362,415.0,18.043478260869566,23.0,2.269879518072289,0.2048192771084337,74.0,4.0,0.0385542168674698,0.980722891566265,6.669879518072289,0.0120481927710843,2.2966100653833657,2.5180722891566263,0,-1,0,High Performer 🟢
4sii,0.1834837962962963,13.890145926936222,36.76942531910119,0.77947932618683,653.0,46.642857142857146,14.0,2.565084226646248,0.4012251148545176,57.0,6.0,0.0520673813169984,1.0,7.996937212863706,0.0153139356814701,0.8898559282153032,3.134762633996937,0,-1,0,High Performer 🟢
4sil,9.111643518518518,31.2230805891486,56.8171814343766,0.5170731707317073,205.0,12.058823529411764,17.0,2.5121951219512195,0.3170731707317073,34.0,6.0,0.024390243902439,0.9804878048780488,7.014634146341463,0.0146341463414634,5.505196544924554,2.009756097560976,0,-1,0,High Performer 🟢
4sio,6.711053263888888,56.020816904407326,125.08550457938507,0.5664335664335665,429.0,17.16,25.0,2.296037296037296,0.1888111888111888,45.0,7.0,0.0209790209790209,0.9743589743589745,6.417249417249417,0.0256410256410256,5.945269476372925,2.237762237762238,0,-1,0,High Performer 🟢
4sip,0.0032236458333333,5.2986455247362185,13.057981251486972,0.8604651162790697,172.0,19.11111111111111,9.0,2.052325581395349,0.0755813953488372,48.0,4.0,0.0406976744186046,1.0,4.773255813953488,0.0116279069767442,0.7756168981481482,2.4069767441860463,0,-1,0,High Performer 🟢
4skh,1.4162074999999998,7.231163896990741,9.575313168310952,0.7,10.0,0.0,0.0,2.2,0.2,5.0,4.0,0.0,1.0,5.4,0.0999999999999999,7.021773440945774,1.8,0,-1,0,High Performer 🟢
4ski,10.38574466435185,41.99655293981481,54.26270768480866,0.6,5.0,0.0,0.0,2.4,0.2,2.0,2.0,0.0,1.0,13.4,0.1999999999999999,7.021773440945774,3.0,0,-1,0,High Performer 🟢
4skk,24.368064328703703,69.65639047260804,92.8576030336503,0.4,60.0,8.571428571428571,7.0,2.066666666666667,0.0666666666666666,4.0,7.0,0.0166666666666666,1.0,12.016666666666667,0.0333333333333333,9.09431602733686,2.433333333333333,0,-1,0,High Performer 🟢
4skl,5.597644675925926,15.87169983934083,31.48712172254941,0.6785714285714286,84.0,4.421052631578948,19.0,2.0357142857142856,0.0833333333333333,50.0,4.0,0.0,1.0,3.7857142857142856,0.0119047619047618,1.6185019465488215,1.7023809523809523,0,-1,0,High Performer 🟢
4skr,11.08837962962963,37.03974624751551,81.88080899854002,0.4921465968586387,191.0,8.304347826086957,23.0,2.1518324607329844,0.1361256544502617,8.0,9.0,0.0418848167539267,0.9581151832460733,17.230366492146597,0.06282722513089,0.6458142982858892,4.230366492146596,0,-1,0,High Performer 🟢
4sks,2.011383101851852,17.581003575120192,65.68484011440921,0.7865384615384615,520.0,20.8,25.0,2.5134615384615384,0.4,30.0,7.0,0.0634615384615384,0.9884615384615384,6.601923076923077,0.0173076923076923,1.6135046832842777,2.875,0,-1,0,High Performer 🟢
4slh,7.957234027777778,26.901673962449884,67.61897313809712,0.5618556701030928,194.0,8.083333333333334,24.0,2.427835051546392,0.3350515463917525,22.0,6.0,0.0721649484536082,0.9742268041237112,6.603092783505154,0.0257731958762886,7.60232981078905,3.061855670103093,0,-1,0,High Performer 🟢
4sli,1.2170185300925926,15.838685744290771,49.28689077927584,0.773109243697479,238.0,9.52,25.0,2.4831932773109244,0.3697478991596639,14.0,5.0,0.0630252100840336,0.9915966386554622,7.718487394957983,0.0168067226890756,7.181423961840628,2.865546218487395,0,-1,0,High Performer 🟢
4sog,0.0023091435185185,1.882673921165174,36.034472894601535,0.9934640522875816,459.0,0.0,0.0,2.0631808278867103,0.0435729847494553,81.0,7.0,0.0,1.0,3.1938997821350763,0.0108932461873638,7.021773440945774,1.973856209150327,0,1,0,High Performer 🟢
4soo,0.7376361689814814,67.86784918311403,127.9196264652328,0.631578947368421,19.0,2.7142857142857144,7.0,2.3684210526315788,0.2631578947368421,9.0,5.0,0.0526315789473684,0.9473684210526316,5.894736842105263,0.0,60.21689686213992,1.368421052631579,0,-1,0,High Performer 🟢
4sop,2.7900347222222224,5.838138678451179,7.044182687531505,0.8181818181818182,11.0,1.8333333333333333,6.0,2.4545454545454546,0.4545454545454545,7.0,2.0,0.0909090909090909,0.7272727272727273,4.909090909090909,0.0,0.0062636784511784,3.272727272727273,1,-1,1,Solid Performer 🟡
4soq,7.098483796296296,26.775957200551616,53.56089900974789,0.5319148936170213,47.0,2.35,20.0,2.25531914893617,0.2340425531914893,12.0,4.0,0.0212765957446808,1.0,8.127659574468085,0.0,7.666233691077442,1.3829787234042554,0,-1,0,High Performer 🟢
4sor,15.57150462962963,37.019164697145065,46.28674764097126,0.5,6.0,3.0,2.0,2.1666666666666665,0.1666666666666666,3.0,2.0,0.0,1.0,5.5,0.0,0.000324074074074,2.0,0,0,0,High Performer 🟢
4ssh,13.99451388888889,31.37283696581998,48.557846101086376,0.3963963963963964,111.0,4.44,25.0,2.468468468468469,0.3693693693693693,8.0,4.0,0.027027027027027,0.954954954954955,8.36936936936937,0.054054054054054,2.992365468409586,2.081081081081081,0,-1,0,High Performer 🟢
4z8d4aa.c3,0.0032754629629629,0.1174704816343466,0.6043815011898312,1.0,212.0,9.217391304347826,23.0,2.320754716981132,0.2075471698113207,10.0,3.0,0.0047169811320754,0.9858490566037736,0.8160377358490566,0.0094339622641509,0.0110325804776739,1.089622641509434,0,-1,0,High Performer 🟢
826 .a8cz3_.xd,0.0230354976851851,12.145046161747684,27.8751933832203,0.75,8.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,4.875,0.0,7.021773440945774,1.75,0,0,0,High Performer 🟢
_2hhpqg,7.750729166666667,19.358627475212188,31.390365009429985,0.5833333333333334,120.0,12.0,10.0,2.1083333333333334,0.0833333333333333,25.0,7.0,0.0333333333333333,1.0,7.908333333333333,0.025,13.389281595191685,4.25,0,2,0,High Performer 🟢
av43.jd4aa.c3,0.0034178125,0.3733801578669661,1.6998745475000931,0.9852941176470588,136.0,136.0,1.0,2.0661764705882355,0.0441176470588235,21.0,6.0,0.0,1.0,0.7279411764705882,0.0,7.021773440945774,1.0220588235294117,0,-1,0,High Performer 🟢
bzy0xaygh,15.041539351851853,33.834784722222224,32.4726730334577,0.2,5.0,1.6666666666666667,3.0,2.0,0.0,2.0,2.0,0.0,1.0,2.2,0.0,52.7026875,2.2,0,-1,0,High Performer 🟢
d8e1n8vv8d4aa.c3,0.0027905034722222,2.690912221696128,16.563093763235155,0.9772727272727272,44.0,7.333333333333333,6.0,2.477272727272727,0.2272727272727272,3.0,3.0,0.0,1.0,0.8181818181818182,0.0227272727272727,0.0217527488425925,1.0454545454545454,0,0,0,High Performer 🟢
nzvz,1125.110855451389,957.919561796086,446.5796506992054,0.0909090909090909,11.0,2.2,5.0,2.0,0.0,2.0,2.0,0.0,1.0,2.363636363636364,0.0,11.288101851851852,2.363636363636364,3,-1,2,Low Performer 🔴
t.n2v8z2d,0.0348066782407407,5.137453136574074,12.235236365192067,0.875,8.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,1.0,2.125,0.0,7.021773440945774,1.875,0,0,0,High Performer 🟢
t.y0v.wygh,4.195891203703703,10.146347736625517,12.789303918444023,0.6666666666666666,9.0,1.5,6.0,2.0,0.0,2.0,1.0,0.2222222222222222,1.0,3.333333333333333,0.0,9.448855452674897,3.7777777777777777,0,-1,0,High Performer 🟢
t.y10tygh,0.006886574074074,14.757599342592592,20.989381528456715,0.6,5.0,1.25,4.0,2.0,0.2,3.0,3.0,0.0,1.0,4.2,0.0,5.722335069444444,1.6,0,0,0,High Performer 🟢
t.y10tygp,7.4224652777777775,7.7431269290123454,6.3916454817687,0.6666666666666666,6.0,1.0,6.0,2.1666666666666665,0.1666666666666666,2.0,2.0,0.1666666666666666,1.0,2.6666666666666665,0.0,21.68914351851852,2.333333333333333,0,-1,0,High Performer 🟢
t.y10tygr,12.812476851851851,17.18377403846154,13.520544808122269,0.3076923076923077,13.0,1.3,10.0,2.0,0.0,2.0,1.0,0.0,1.0,2.076923076923077,0.0769230769230768,40.35854878917379,2.3846153846153846,0,-1,0,High Performer 🟢
t.y10ygh,23.97015046296296,31.327465277777776,26.537433762500086,0.2857142857142857,7.0,1.1666666666666667,6.0,2.0,0.0,1.0,1.0,0.1428571428571428,1.0,4.0,0.0,28.36965443121693,3.4285714285714284,0,-1,0,High Performer 🟢
t.y1_3_ygh,15.76650462962963,28.56397321428572,40.1735449808826,0.2857142857142857,7.0,1.1666666666666667,6.0,2.0,0.0,1.0,1.0,0.1428571428571428,1.0,2.7142857142857144,0.1428571428571429,38.98313988095239,3.4285714285714284,0,-1,0,High Performer 🟢
t.y1z0ygh,2.995775462962963,8.413887602880658,9.996741109267385,0.6666666666666666,9.0,1.8,5.0,2.111111111111111,0.1111111111111111,3.0,1.0,0.0,1.0,1.2222222222222223,0.2222222222222222,15.993645833333334,2.333333333333333,0,-1,0,High Performer 🟢
t.y1z0ygi,12.961354166666666,10.194065806878308,4.875960868790246,0.4285714285714285,7.0,1.75,4.0,2.0,0.0,3.0,1.0,0.2857142857142857,1.0,1.7142857142857142,0.0,28.633278769841272,3.142857142857143,0,-1,0,High Performer 🟢
t.y40ygh,5.663819444444444,17.554012345679013,23.67574204602504,0.5833333333333334,12.0,1.7142857142857142,7.0,2.0,0.0,1.0,2.0,0.0833333333333333,1.0,4.833333333333333,0.0833333333333333,40.55231963734568,2.6666666666666665,0,-1,0,High Performer 🟢
t.y8114ygh,3.1641666666666666,14.63550886501736,28.49579550962545,0.75,16.0,1.7777777777777777,9.0,2.0,0.0,2.0,2.0,0.1875,1.0,2.5,0.125,29.838848765432097,2.5,0,-1,0,High Performer 🟢
t.y8zv0ygi,22.498078703703705,31.033467592592597,32.785342469232404,0.4,5.0,1.0,5.0,2.0,0.0,1.0,1.0,0.2,1.0,3.4,0.0,49.23007175925926,4.8,0,-1,0,High Performer 🟢
t.y8zv0ygo,11.243894675925926,17.298098958333334,20.57837899198075,0.5,16.0,1.7777777777777777,9.0,2.0,0.0,1.0,1.0,0.0,1.0,1.9375,0.0,41.78958333333333,2.5625,0,-1,0,High Performer 🟢
t.yctn0ygh,4.6891087962962965,11.404136904761904,9.307509657047817,0.5714285714285714,7.0,1.1666666666666667,6.0,2.0,0.0,1.0,1.0,0.1428571428571428,1.0,3.142857142857143,0.0,28.28562830687831,3.4285714285714284,0,-1,0,High Performer 🟢
t.yd-0tygh,6.985335648148149,15.865868055555556,19.584198595693177,0.5714285714285714,7.0,1.1666666666666667,6.0,2.0,0.0,1.0,1.0,0.1428571428571428,1.0,3.857142857142857,0.0,43.80763392857143,4.0,0,-1,0,High Performer 🟢
t.yd10ygh,5.697662037037037,11.106086033950618,13.463476679353818,0.6666666666666666,6.0,1.5,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.3333333333333333,20.049596836419752,1.6666666666666667,0,-1,0,High Performer 🟢
t.yn039ygo,0.0147800925925925,64.5857662037037,128.81786208936143,0.6,5.0,1.25,4.0,2.0,0.0,2.0,1.0,0.0,1.0,1.4,0.1999999999999999,19.94984490740741,1.8,0,-1,0,High Performer 🟢
t.yt2_0ygi,6.325040509259259,5.619849537037037,1.5752269483157892,1.0,6.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,2.6666666666666665,0.0,34.64868634259259,2.833333333333333,0,-1,0,High Performer 🟢
t.yt2_0ygo,3.849988425925926,7.531631944444444,10.266613290555371,0.8333333333333334,6.0,1.5,4.0,2.0,0.0,1.0,1.0,0.0,1.0,1.5,0.1666666666666666,55.88382523148148,2.833333333333333,0,-1,0,High Performer 🟢
t.yt_9ygh,0.4792418981481481,14.22382265946502,24.43246663649707,0.6111111111111112,18.0,2.571428571428572,7.0,2.0,0.0,3.0,1.0,0.0555555555555555,1.0,1.8888888888888888,0.0,52.25983731995884,2.888888888888889,0,-1,0,High Performer 🟢
t.ytu0ygh,35.991145833333334,27.435314203960907,23.197653659130932,0.3333333333333333,9.0,1.8,5.0,2.0,0.0,2.0,2.0,0.1111111111111111,1.0,2.0,0.0,52.9287962962963,2.2222222222222223,0,-1,0,High Performer 🟢
t.yx0uygi,7.148981481481481,5.47306712962963,4.149476786396627,1.0,5.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,4.4,0.0,55.079518518518526,3.8,0,-1,0,High Performer 🟢
t.yz01ygh,5.843356481481481,22.5969957010582,30.99985194825636,0.7142857142857143,7.0,1.4,5.0,2.0,0.0,1.0,1.0,0.1428571428571428,1.0,4.142857142857143,0.1428571428571429,46.04710152116402,3.4285714285714284,0,-1,0,High Performer 🟢
t.yz01ygi,5.028819444444444,13.59486224537037,18.56561463376996,0.6,5.0,1.25,4.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,29.629328703703703,2.8,0,0,0,High Performer 🟢
t.yz42_ygi,1.283275462962963,7.424138888888889,9.738520828698109,0.6,5.0,1.25,4.0,2.0,0.0,1.0,1.0,0.2,1.0,5.2,0.0,30.002671296296292,3.4,0,-1,0,High Performer 🟢
t.yzt_0ygh,23.38436921296296,24.04707070707071,22.666659349114,0.4545454545454545,22.0,2.75,8.0,2.0,0.0,4.0,1.0,0.0909090909090909,1.0,2.136363636363636,0.0,36.04683291245792,2.909090909090909,0,-1,0,High Performer 🟢
u6y1.wwygh,40.83863425925926,39.65971836419753,28.35301328642034,0.1666666666666666,6.0,1.2,5.0,2.0,0.0,1.0,1.0,0.0,1.0,6.833333333333333,0.0,19.854542824074077,4.166666666666667,0,-1,0,High Performer 🟢
u6yu_0ygh,20.519172453703703,25.29235966724537,17.94506069320312,0.125,8.0,1.3333333333333333,6.0,2.0,0.0,1.0,1.0,0.125,1.0,6.125,0.125,15.134234457671957,4.375,0,-1,0,High Performer 🟢
u6yx0uygo,53.08359375,68.82801851851852,34.67726679008981,0.0,10.0,1.4285714285714286,7.0,2.0,0.0,2.0,1.0,0.1,1.0,9.3,0.0,55.67973842592593,5.5,0,-1,0,High Performer 🟢
u6yz0uygi,25.32921875,41.52387709876543,40.78401433616544,0.1666666666666666,6.0,1.2,5.0,2.0,0.0,1.0,2.0,0.0,1.0,4.833333333333333,0.0,39.2640162037037,3.0,0,-1,0,High Performer 🟢
unzvvz2,20.43454861111111,32.84186149691358,38.14145315228281,0.5,6.0,1.5,4.0,2.0,0.0,1.0,1.0,0.0,1.0,3.1666666666666665,0.1666666666666666,38.76221836419753,2.5,0,-1,0,High Performer 🟢
w.nzwwz2ycz6dn28n,0.0036921296296296,1.2811640211640212,4.521907982336082,0.9285714285714286,14.0,1.5555555555555556,9.0,2.4285714285714284,0.2857142857142857,4.0,4.0,0.0,0.9285714285714286,1.5,0.0,5.853161502849003,1.2857142857142858,0,-1,1,High Performer 🟢
wzcdd4aa,0.0043570775462962,0.4256866997087814,2.3639581896120245,0.989247311827957,186.0,186.0,1.0,2.0806451612903225,0.0591397849462365,9.0,4.0,0.0,1.0,0.9247311827956988,0.0,0.000787037037037,1.1290322580645162,0,-1,0,High Performer 🟢
x8azvjn2,0.0036745833333333,2.266483198945473,24.28045246480532,0.9861111111111112,144.0,6.857142857142857,21.0,2.208333333333333,0.1736111111111111,6.0,5.0,0.0069444444444444,0.9583333333333334,1.1527777777777777,0.0,0.0021356682769726,1.1597222222222223,0,-1,0,High Performer 🟢
z2w_x,299.94586805555554,350.59065244697456,281.3766984552826,0.1627906976744186,43.0,3.071428571428572,14.0,2.13953488372093,0.0465116279069767,8.0,5.0,0.0,1.0,0.9534883720930232,0.0232558139534884,169.9076129850088,1.2093023255813953,3,-1,2,Low Performer 🔴
z8yx0z2ygh,35.07144675925926,67.90248842592592,54.17653215693212,0.0,9.0,1.2857142857142858,7.0,2.0,0.0,3.0,1.0,0.1111111111111111,1.0,9.333333333333334,0.0,70.01907021604939,3.7777777777777777,0,-1,0,High Performer 🟢
